__label__1	用户 反馈 不 在 配送 范围   与 商家 联系 过   麻烦 核实 处理
__label__132	饭菜 太脏 了 还 没 打开 就 有 蟑螂 ， 安抚 记录 ， 已经 反馈 BD
__label__135	用户 说 商家 乱收 餐盒 费 ， 送 过去 都 是 塑料袋 子 ， 态度 还 差 ， 安抚 5 元 赔付 认可
__label__132	用户 反馈 之前 反馈 的 回复 电话 留错 了 ， 而且 商家 也 没有 联系 自己 处理 ， 要求 再次 处理 回复
__label__132	用户 反馈 商家 少送 鸡爪 ， 要求 让 商家 联系 退款 ， 30 分钟 电话 / 短信 回复
__label__1	用户 来电 反馈 多定 了 一单 ， 商家 让 申请 退款 ， 辛苦 处理 ， 1 个 工作日内 电话 或者 短信 回复
__label__1	用户 购买 外卖 睡着 了 骑手 送到 之后 没有 联系 到 用户 ， 骑手 告知 可以 给 用户线 下 退款 ， 用户 表示 骑手 态度 好 不 愿意 骑手 承担 就 申请 退款 ， 商家 拒绝 ， 联系 商家 态度 差 ， 要求 处理
__label__1	用户 购买 外卖 睡着 了 骑手 送到 之后 没有 联系 到 用户 ， 骑手 告知 可以 给 用户线 下 退款 ， 用户 表示 骑手 态度 好 不 愿意 骑手 承担 就 申请 退款 ， 商家 拒绝 ， 联系 商家 态度 差 ， 要求 处理
__label__136	nan
__label__2	用户 要求 催促 加急 配送 ， 30 分钟 电话 或 短信 回复 您 周海庆 ( 女士 )   ， 认可
__label__2	用户 反馈 配送 延时 ， 要求 赔偿 安抚
__label__132	用户 反馈 健将   男士 莫代尔 宽松 内裤   送错 了   送成 了 顶 鹿牌 的 了   用户 给 商家 打电话   商家 说 是 美团 放 的 图片   安抚 告知 反馈 商家 负责人   不 认可   询问 诉求 不说   只 说 美团 虚假 宣传   说 （ 我 好像 可以 打 315 投诉 你们 ）   要求 一个 处理   图片 异物 群
__label__136	用户 咨询 查询 骑手 地图 告知 用户 咨询 问题 未 回应
__label__131	恢复 支付宝
__label__132	我 就 想 问问 我 不 想要 蒜 为什么 要 这么 对 我 ， 补偿 5 元 ， 认可 ， 结案
__label__2	咨询 骑手 超时 ， 会 提前 点击 送达 的 问题 告知 。 无 回应
__label__135	给 我 放 了 辣 。 然后 给 商家 打电话 。 给 我 挂掉 了 。 我 备注 不放辣 了 ， 补偿 5 元 ， 不 认可
__label__131	支付宝   断开
__label__135	用户 在线 反馈 购买 的 订单 超时 配送 了 ， 安抚 记录 骑手 信息 无 回应
__label__135	投诉 商家 因 用户 只点 了 饮料 不送 取消 了 用户 订单 ， 查看 商家 没有 注明 点 饮料 不送 ， 安抚 解释 反馈 不 认可 ， 用户 要求 回复 对 商家 处理结果
__label__136	想 追加 备注 我 刚才 点 的 餐 ， 建议 联系 商家 告知
__label__135	商家 配送 超时 ， 态度 不好 ， 安抚 10 元 充值卡 ， 认可 。
__label__131	我 的 支付宝 不能 用   恢复
__label__2	用户 表示 美团 定位系统 出 问题 ， 导致 收不到 餐品 ， 要求 赔偿 ， 辛苦 核实 回复 李明阳 ( 先生 )  
__label__136	帮 我 加个 备注 : 常温 的 那份 奶茶 加 珍珠
__label__132	用户 反馈 餐品量 少   安抚 用户 未 回应
__label__2	已经 接单   用户 离开
__label__132	用户 反馈 风力 是 三斤 多 的 ， 结果 收到 的 2 斤 6 不到 ， （ 图片 在 附件 ） 要求 商家 补送 或者 按照 页面 提示 18 元 1 个 ， 让 他 按照 这个 价钱 给 我 ， 退 差价 给 我 ， 辛苦 跟进 处理
__label__132	收取 了 1.5 元 的 餐盒 费 ， 没有 给 餐盒 ， 安抚 赔付 1.5 元 充值卡 ， 认可
__label__134	超时 5 分钟 没有 收到 准时 保 赔付 ， 沟通 中 客户 表示 自己 查询 到 规则 了 ， 没有 问题 了 。
__label__2	用户 催餐 ， 后 收到 了
__label__132	汤里 有 类似 老鼠屎 的 异物   异物 群
__label__131	恢复 支付宝 未 回应
__label__132	西红柿 鸡蛋 嘛 事 里面 有 虫子   要求 处理   （ 图片 已 上传 ）
__label__1	用户 反馈 超时 未收 餐 要求 退款
__label__1	用户 要求 退款 ， （ 地址 说 不 详细 没 办法 送 ） 回复 刘女士
__label__2	超时 ， 要求 催餐 ， 称 商家 显示 打烊 ， 投诉 超时 问题 。 沟通 中 用户 表示 送到 了 ， 安抚 致歉 ， 补偿 9 元 充值卡 ， 认可 。
__label__2	明明 还 没有 配送 出发 打电话 问 他 说 出发 很久 了 ， 打 了 第四次 电话 问才 刚刚 出发 ， 补偿 5 元 ， 未 回应 ， 结案
__label__136	记得 放 筷子 啊   墨鱼 粥 热 的 好吃 点 ， 冷 的 有味   ， 安抚 客户 联系 商家 告知
__label__136	沟通 中 客户 未 回应 ， 断开 、
__label__2	催 接单
__label__1	态度 差 ， 送 的 晚 ， 耽误 事 我 9 点 就 订 了 到 现在 都 没 送 ， 要求 投诉 商家
__label__1	用户 投诉 商家 送餐 超时 ， 电话 联系 也 不 接电话 ， 送到 后 没有 收 ， 要求 退款
__label__132	甘蓝 ， 火腿肠   少送   安抚
__label__1	用户 反馈 配送 超时 ， 未 收到 餐 ， 要求 退款 ， 1 个 工作日内 电话 或者 短信 回复
__label__2	nan
__label__2	超时 补偿 5 元
__label__136	咨询 商家 电话 无人 接听
__label__136	用户 来访 反馈 下单 留错 了 手机号 ， 联系 商家 未 联系 到 ， 申请 退款 商家 拒绝 ， 要求 商家 在 晚上 在 重新 配送
__label__131	用户 要求 恢复 支付宝 ， 安抚 恢复
__label__2	用户 催促 要求 马上 催促 回复 ， 表示 一直 没人 送餐 ， 回复 李 ( 女士 )  
__label__132	餐品 有 蛆   ， 已 上传 凭证 到 附近 ， 三条 都 在 袋子 表面 ， 我们 怀疑 可能 是 骑手 的 箱子 不 干净 ， 要求 处理 回复 。
__label__2	用户 催促
__label__132	少 了 一个 红 豆沙   ， 诉求 ： 退款
__label__135	用户 来电 要求 投诉 商家 的 态度 问题   以及 商家 是否是 冒牌 店   用户 表示 会 投诉 到 工商局 。
__label__1	用户 发送 图片 告知 第一 时间 告知 商家 取消 订单 ， 商家 还是 要 送餐 ， 用户 要求 退款 ， 一 工作日 电话 或 短信 回复 您 廖先生 ( 先生 )  
__label__2	用户 反馈 订单 超时 ， 显示 下雨 会 延迟 ， 但是 并 没有 下雨 ， 安抚 催促 ， 用户 表示 不用 催
__label__136	nan
__label__2	超时 了 还 没到 时 咋 回事   骑手 怎么 还 了 跑 越 远 了 ， 安抚 客户 耐心 等待 ， 客户 离开 。
__label__134	咨询 准时 保 赔付 到 账 情况
__label__132	用户 反馈 餐品 不 卫生 ， 有 头发 ， 要求 处理 ， 有图 在 附件
__label__1	我 下单 后 等 了 一个多 小时 没 到 ， 商家 也 不 接电话   诉求 ： 要求 退款 。
__label__1	用户 反馈   一直 没有 收到 餐   要求 退款   辛苦 1 个 工作日 回复
__label__2	用户 反馈 一直 没有 收到 餐   辛苦 30 分钟   回复
__label__1	商家 不 接单   安抚
__label__136	用户 咨询 订单 为什么 是 饿 了 么 配送 的 ， 查看 是 商家 配送 方式 ， 安抚 用户
__label__132	里面 有 头发 ， 要求 处理 ， 已 上传 附近
__label__136	双皮奶 我要 热 的   不要 冷 的 ， 建议 联系 商家 沟通
__label__1	送餐 超时 ， 还 没有 收到 ， 用户 表示 要 出门 了 ， 要求 退款
__label__135	特别 重要 的 会议 ， 订餐 ， 要求 11 : 25 送到 。 结果 呢 ， 12 : 25 也 没 送到 ！   期间 联系 他们 ， 先说 在 做 ， 又 说 联系 不到 外卖 小哥 ， 其实 小哥 在 11 : 30 就 联系 上 了   小哥 在 眉州 东坡 等 了 四十分钟 ， 还 说 做 不好 饭 ， 他 只好 先去 别地 送餐 。 我 到 了 11 : 45 时 要求 店家 自己 送来 ， 因为 很近 ， 他们 说 无法 安排 ！   他们 的 态度 太 恶劣 了 ， 还 推卸责任 ， 却 不 及时 解决问题 ，   多次 安抚 不 认可   补偿 10 元 充值卡   不 认可   要求 投诉 和 赔偿
__label__136	用户 反馈 因为 是 给 朋友 订 的 ， 不 知道 是否 送到 了 ， 要求 联系 商家 询问 是否 送到 ， 回复 绑定 手机号 ， 告知 处理结果
__label__2	用户 催餐 ， 要求 收餐 ， 辛苦 30 分钟 回复
__label__132	个人 感受 不佳   已 安抚
__label__132	有 异物   用户 提供 照片 后 结束 回话
__label__136	nan
__label__1	用户 反馈 骑手 送错 地址 了 ， 用户 一直 没有 收到 ， 打电话 也 不接 态度 极差 ， 要求 处理
__label__132	酸辣 土豆丝 变质 ， 一股 怪味 ， 联系 商家 把 用户 骂 了 一顿 ， 要求 处理
__label__132	酸辣 土豆丝 变质 ， 一股 怪味 ， 联系 商家 把 用户 骂 了 一顿 ， 要求 处理
__label__135	就是 少送 了 一份 炒河粉 ， 加拼 的 卤蛋 也 没有 ， 餐具 也 没有 , 已经 部分 退款 ， 投诉 商家 服务态度 差   安抚 记录
__label__1	外卖 送到 全漏 了   应该 怎么 投诉   ， 安抚 客户 补偿 5 元 充值卡 ， 客户 认可 。 已 充值 。
__label__2	至今 没有 到   要求 尽快 送达 （ 商家 拒绝 发货   辛苦 核实
__label__1	外卖 送到 全漏 了   应该 怎么 投诉   ， 安抚 客户 补偿 5 元 充值卡 ， 客户 认可 。 已 充值 。
__label__131	nan
__label__136	联系 不上 商家 没说 什么 问题 ， 辛苦 核实 下 用户 问题 ， 告知 收到 了
__label__2	用户 催餐 ， 要求 收餐 ， 辛苦 30 分钟 回复
__label__131	恢复 支付宝
__label__131	恢复 支付宝
__label__1	用户 要求 投诉 商家 未 告知 就 取消 了 订单   用户 表示   侵犯 客户 利益 ， 推广 虚假 优惠 ， 要 去 工商局 投诉   要求 给出 合理 解释   辛苦 4 小时 回复
__label__135	投诉 要 的 手 抓 饼 结果 送来 了 方便面 ， 当 我 打电话 了 之后 他 说 给 我 打 了 很多 未 接电话 结果 我 看 我 手机 没有 打 过 一个 电话 ， 昨天 我订 的 冰红茶 后来 打电话 我 问 他 为什么 没有 饮料 ， 他 说 忘 送 了 ， 不 知道 这种 事 以后 还会 不会 发生 ， 但是 我 需要 一个 说法 ， 一个 态度 ， 上传 附件
__label__1	定 的 这 一单 迟到 了 20 分钟 东西 都 凉 了 我 申请 退款 被 拒绝 了 ， 商家 的 服务态度 差 ， 要求 退款
__label__135	用 了 准时 保 ， 送餐 超过 30 分钟 ， 赔付 什么 时候 到 呢 ， 你们 的 骑手 ， 在 离 我 很 远 的 地方 就 开始 打电话 ， 问 我 能 不能 提前 点 确认 收货 ， 但是 点 了 态度 差 有点 过 了 ， 希望 你们 给 他 的 标签 取消 掉 ， 不 方便 接电话 ， 短信 告知 用户 或者 详细 记录 工 单用户 再次 反馈 告知
__label__135	比 预计 时间 晚 了 40 多分钟 ， 还 没 送到 ， 商家 不 接电话   安抚
__label__132	用户 表示 餐品 送错 要求 补 差价 ， 图片 已经 上 传到 微信 异物 群 ， 回复 刘 天然 ( 先生 )  
__label__132	用户 表示 餐品 送错 要求 补 差价 ， 图片 已经 上 传到 微信 异物 群 ， 回复 刘 天然 ( 先生 )  
__label__132	用户 反馈 翅 尖 馊 了 ， 凑称 的 鸡爪 还是 黑 的 ， 没点 鸡爪 ， 要求 解决 ， 图片 在 附件
__label__2	用户 在线 反馈 骑手 不取 单 ， 晚 了 半个 多 小时 ， 催单
__label__135	买 的 米线 ， 里面 有 一个 蚊子 一个 小 飞虫 ， 给 商家 评价 ， 态度 差 ， 安抚 记录
__label__132	菜品 有 异物 ， 核实 订单 无 回应
__label__132	少送 品牌 货源 - 幸福 码头 墨鱼 丸 （ 2 颗 ） ， 安抚 补偿 3 元
__label__135	投诉 商家 不送餐   最终 订单 取消   安抚 用户 未 回应
__label__2	催单 ， 商家 东西 都 准备 好 了
__label__1	用户 反馈 ， 骑手 取餐 ， 商家 关门 ， 也 联系 不到 商家 。 要求 核实 退款 ， 1 个 工作日 回复
__label__2	联系 不到 骑手 ， 超出 配送 时间
__label__135	用户 反馈 骑手 送餐 慢 问题 ， 已 告知 ， 认可
__label__1	用户 咨询 退款 什么 时候 到 账 ， 告知 用户
__label__135	用户 投诉 骑手 1 送餐 不 到位 ， 提前 15 分钟 点 订单 成交 2 穿 饿 了 么 整套 装备 送美团 的 餐 3 服务态度 极差 不 搭理 ， 不 接电话 ， 害人 白跑 ， 安抚 记录 投诉 问题 认可 。
__label__1	卖家 做错 了 东西 ， 给 我 送过来 ， 还 推卸责任 ， 还 骂人 我 要求 退款 ， 他 拒绝 了 ， 要求 退款
__label__132	用户 反馈 食材 不 新鲜 ， 已 安抚
__label__132	用户 反馈 ， 布丁 牛奶   奶茶 ( 标准 )   ， 两杯 都 臭 了 ， 要求 退款
__label__2	时间 太久 了 没 送 ， 退款 安抚 一个 工作日
__label__1	未 收到 餐 ， 要求 退款
__label__132	可乐 少送 安抚 4 元 赔付 认可
__label__132	用户 反馈 商家 少送 告知 系统 不能不 分 退款 ， 告知 微信 退 ， 安抚 用户 反馈 告知 如果 那个 商家 等 下 还 不 联系 我们 转回 钱 我 就 再 联系 你们 离开
__label__2	催餐 ， 要求 尽快 配送
__label__132	nan
__label__1	我 有 一 订单 是 给 朋友 叫 的 。 结果 我 朋友 接 不到 电话 。 骑手 也 找 不到 路 。 然后 骑手 估计 是 送回 店里 了 。 后面 我 申请 退款 。 商家 拒绝 了 。 再 然后 订单 里面 骑手 换 了 ， 打电话 过去 他 说 东西 在 前面 骑手 那里 ， 而且 他 和 商家 都 联系 不到 。 现在 商家 叫 我 申请 退款 ， 但是 订单 好像 申请 不了 两次 。 东西 在 骑手 那 ， 人 又 联系 不上 。 退款 也 退 不了 。   要求 退款   回电 收餐 手机号 告知 结果
__label__132	6 份 鸡 叉 给 5 份 ， 安抚 5 元 的 等额 的 充值卡 不 认可 ， 要钱
__label__136	无法 点选 FAQ ， 用户 要求 修改 备注 ， 安抚 联系 商家 认可
__label__131	恢复 支付宝 ， 认可 ， 结案
__label__132	香菠 咕咾肉   有 苍蝇   异物 群
__label__136	用户 咨询 订单 送 出 没有 ， 告知 用户 认可
__label__1	用户 反馈 显示 退款 ， 但是 没有 收到 安抚 已到 账 ， 建议 咨询 一下 微信 客服
__label__136	咨询 如何 增加 餐品 ， 建议 联系 商家 认可
__label__2	用户 催餐 ， 要求 商家 赔偿损失 ， 辛苦 处理 尽快 催促 ， 30 分钟 内 回复
__label__2	催促 处理 ， 未 超时 ， 安抚 耐心 等候 ， 认可 结案
__label__134	骑手 提前 点击 送到 ， 投诉 骑手 ， 已 申请 理赔 ， 安抚 5 元 赔付 认可
__label__1	刚才 订单 何记 那个 支付 后 ， 嫌 时间 太久 就 取消 了 ， 重新 下 了 单子 。 然后 那个 商家 也 没 说句话 ， 就让 骑手 过来 了   要求 退款     李 大业
__label__1	投诉 商家 随便 取消 订单 ， 安抚 记录 用户 断线 。
__label__1	称 商家 未 经过 本人 同意 取消 订单 ， 联系 商家 称 没点 主食 菜品 单点 不送 ， 但是 商家 也 没有 备注
__label__2	用户 反馈 餐未到 点击 已 送达 ， 辛苦 催促 ， 30 分钟 电话 / 短信 回复
__label__1	用户 反馈 配送 超时 ， 要求 退款 ， 1 个 工作日内 电话 或者 短信 回复
__label__2	催餐 ， 用户 表示 不要 给 我 打电话 了 ， 尽快 送餐 过来
__label__132	用户 在线 反馈 我 昨天 订 的 4 杯 奶茶 材料 都 坏 ， 沟通 中 用户 无 回应
__label__132	用户 在线 反馈 我 昨天 订 的 4 杯 奶茶 材料 都 坏 ， 安抚 10 元 认可
__label__2	用户 表示 不 小心 点击 确认 收货 ， 安抚 告知 骑手 会 继续 配送 ， 安抚 耐心 等候 ， 认可 结案
__label__130	用户 在线 反馈 首单 红包 不能 用 ， 自动 取消 了 ， 查看 到 有 风控 ， 安抚 反馈 处理 ， 用户 无 回应
__label__1	搭配 主食 ， 单点 不 配送
__label__2	催单 ， 六点 到 不了 ， 我 就 不要 了 ， 退款 吧 ， 咨询电话 不 方便
__label__131	不能 支付宝 支付 ， 已 恢复
__label__1	nan
__label__1	超时   一直 没有 收到   要求 退款   1 工作日 不 认可
__label__1	没有 收到   退款
__label__2	用户 催单 ， 安抚 等待 认可
